Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Albury,8.9,17.1,1.2,WNW,63,NNW,NW,26,22,1004.1,1001,13.2,16.4,Yes,Yes
Albury,7.1,12.8,2,W,85,W,NW,15,20,1009.6,1008.2,7.7,11.7,Yes,Yes
Albury,4.2,14.4,3.6,NW,43,NNW,NW,13,30,1016.1,1014.4,6.9,13.6,Yes,No
Albury,1.1,16.7,0.4,N,30,ENE,N,11,19,1018.5,1014.6,8.9,16.2,No,No
Albury,1.1,18.6,0,NNW,24,ESE,E,7,11,1016.9,1013.3,7.2,17.6,No,Yes
Albury,7.2,17.9,4.2,W,59,NE,W,20,19,1002.6,996.9,13,17.5,Yes,Yes
Albury,6.3,11.1,13.4,WNW,56,W,W,26,20,1014.2,1015.2,6.7,10.7,Yes,Yes
Albury,6.7,14.2,1.4,NW,39,NW,NW,19,22,1018.9,1016.8,9.7,13.9,Yes,Yes
Albury,5.1,14.2,3,WNW,24,WNW,W,7,15,1023.2,1021.7,9.7,12.5,Yes,No
Albury,1,16.8,0,ESE,24,ESE,E,9,9,1024.9,1020.2,7,16,No,No
Albury,6.1,20.7,0,NE,43,SE,NE,4,24,1016.6,1010.8,10.2,20.3,No,Yes
Albury,6.3,16.9,1.4,NW,35,ESE,WNW,6,13,1014.4,1012.3,12.5,15.5,Yes,No
Albury,2.1,15,0,WNW,30,ESE,NW,4,11,1019.5,1017.9,8.6,14.9,No,No
Albury,1.6,16.6,0,NE,37,SE,NE,9,20,1018.4,1011.4,8.3,15.4,No,No
Albury,8.3,17.6,0,W,41,ENE,W,9,30,1005,1002.7,13.9,16.5,No,No
Albury,5.7,16.5,0,W,46,W,WSW,7,30,1009.9,1009,9.4,15.3,No,No
Albury,7.5,14.3,0,W,35,W,WNW,17,22,1012.8,1011.3,9.5,13.4,No,No
Albury,2.6,NA,0,NA,NA,E,WNW,6,13,1017.8,1017.6,9.7,14.3,No,NA
Albury,NA,18.8,NA,N,31,SE,NNE,7,19,1022.2,1018.2,8.7,18.1,NA,No
Albury,6.5,24.7,0,NE,39,SE,NE,6,22,1020,1015.4,13.2,24,No,No
Albury,13.2,25.1,0,NNE,35,E,WNW,9,11,1017,1012.2,17.3,23.1,No,No
Albury,4.3,17.8,0,SW,24,NE,NNW,2,6,1022.6,1019.9,10.9,17.1,No,No
Albury,1.6,17.2,0,S,20,ESE,S,6,7,1022.5,1019.1,8.1,16.7,No,No
Albury,2.8,21.1,0,E,17,E,ESE,7,9,1022.2,1016.8,11.2,20.7,No,No
Albury,6.3,19,0,WNW,24,E,NW,6,2,1013.8,1011.9,12.9,14,No,Yes
Albury,7.4,20.4,10.2,WNW,46,NA,NA,0,0,1021.2,1018.6,12.9,20.3,Yes,No
Albury,5.4,20.6,0,NNW,22,NE,WNW,6,11,1018.8,1015,10.2,19.2,No,No
Albury,8,18.9,0.4,W,33,NA,W,0,20,1014.6,1013.7,14.3,16.8,No,No
Albury,3.7,19,0.2,NE,43,ESE,ENE,9,15,1014.5,1008.2,11.5,18.3,No,Yes
Albury,11.5,20.2,8.4,NNE,50,NNW,N,17,13,1002.6,999.2,15.5,19.2,Yes,Yes
Albury,9.3,16.8,28.8,W,56,W,WSW,26,30,997.8,1003.8,13.1,15.9,Yes,Yes
Albury,8.2,18.2,1.4,NW,41,WNW,NW,9,24,1015.1,1011.8,12.6,17.2,Yes,No
Albury,5.3,20.6,0,NNW,44,NNE,N,22,13,1009.3,1002.9,15.2,17.3,No,Yes
Albury,6.8,12.2,6,WNW,56,WNW,W,37,24,1005.2,1003.9,7.9,11.1,Yes,Yes
Albury,4.5,12.9,1.6,W,61,WNW,W,35,37,1009.8,1008.4,6.7,10.7,Yes,No
Albury,5.5,17.9,0,W,43,W,W,17,24,1012.3,1009.9,9.2,16.8,No,No
Albury,1.7,17,0,NW,19,E,WNW,6,11,1015.6,1013.4,9.4,16.2,No,No
Albury,4,21.4,0,NNW,35,E,NNE,7,17,1018,1013.4,11.3,20.9,No,No
Albury,8.9,21.1,0,SSW,28,N,S,6,9,1012.4,1008.8,12.9,19.4,No,No
Albury,11.7,22,0,SE,30,S,SSW,4,11,1009.6,1004.9,16.1,20.6,No,Yes
Albury,8.5,13.5,3.2,SSE,31,ESE,ESE,17,11,1014,1015.1,9.6,13,Yes,Yes
Albury,9.6,16.2,1.8,NNE,20,NA,SE,0,9,1020.6,1019.4,12.6,14.8,Yes,No
Albury,8.3,19.7,0.2,W,35,NA,SW,0,20,1020.7,1018.6,12.5,19.2,No,No
Albury,5.2,16.2,0,SE,37,ENE,SSE,6,15,1020.2,1018.3,8.8,10,No,Yes
Albury,3.8,15.9,3.6,S,35,NA,SSW,0,15,1018.7,1018.5,7.1,15.2,Yes,No
Albury,1.2,16.3,0,ESE,39,E,SE,6,13,1024,1023.2,7.8,15.7,No,No
Albury,3.2,18.2,0,SSE,33,ESE,S,11,9,1027.7,1025.7,11.8,17.8,No,No
Albury,4.6,19,0,SE,22,SE,S,17,9,1029.5,1025.7,11.2,17.3,No,No
Albury,6.4,18.7,0,W,48,SE,NNE,7,17,1022.6,1016.9,11.3,18.2,No,No
Albury,5.8,23.3,0,W,59,SSE,NE,9,20,1007.9,999.4,11,19,No,Yes
Albury,6.6,17.7,2,N,50,N,NW,17,30,1001.9,997.6,10.8,14.8,Yes,Yes
Albury,9.5,15.1,7,W,65,WNW,W,26,30,1000.5,1002.7,10.3,14.1,Yes,Yes
Albury,9.7,15.7,1.4,WNW,50,NW,WSW,15,22,1008.5,1007.8,11.1,10.9,Yes,Yes
Albury,4.1,16.6,6.8,W,39,W,WNW,15,19,1016,1016.2,8.8,14.9,Yes,No
Albury,4.6,19.2,0,WSW,28,SE,W,6,13,1022.7,1021.6,10.9,18.8,No,No
Albury,5.1,20.3,0,NW,24,SSW,ESE,6,9,1026.9,1024.7,12.1,19.3,No,No
Albury,5.1,22.7,0,NE,19,WSW,NW,4,6,1026.6,1023.7,12.2,22,No,No
Albury,6.9,26.6,0,NNW,30,SE,S,7,17,1022.9,1018.4,13.4,25.8,No,No
Albury,8.8,27.1,0,SSE,20,ESE,SSE,7,15,1018.9,1017.4,15.4,25.3,No,No
Albury,9.1,27.1,0,WSW,24,SE,SSE,9,13,1020.8,1018.4,15.6,25.4,No,No
Albury,8.1,23.9,0,WNW,35,ENE,SW,2,13,1019.6,1017.6,14.8,23.2,No,No
Albury,7.4,25.4,0,WSW,30,E,W,9,13,1019.5,1016.2,14.7,24.8,No,No
Albury,10.6,23.1,0,SE,63,WSW,WSW,2,13,1014.7,1013,14.4,21.3,No,No
Albury,10.8,22,0,SE,35,SE,SSE,20,15,1023.8,1022,14.7,20.9,No,No
Albury,5.9,24.1,0,ENE,26,S,NNE,7,9,1027.5,1023.1,12.9,23.4,No,No
Albury,11.3,26.8,0,W,19,SE,SE,4,9,1025.4,1020.9,17.9,25.8,No,No
Albury,14.5,26.9,0,NNW,31,SE,N,9,20,1023.4,1020.6,19.1,25.8,No,No
Albury,13.7,29.1,0,WSW,22,SE,S,11,11,1022.8,1019.5,19.1,28.4,No,No
Albury,15.6,30.8,0,SSE,20,E,SE,11,11,1022.3,1019,21.4,30.3,No,No
Albury,17.8,34,0,WNW,33,SE,SE,9,17,1021.6,1017.3,23.1,32.7,No,No
Albury,18.7,32.4,0,S,20,SE,SE,9,9,1018.8,1014.6,23.9,31.1,No,No
Albury,18.7,24.3,0,W,46,W,W,24,20,1009.8,1011.9,24.2,21.9,No,No
Albury,10,23.2,0,WNW,39,WSW,WNW,7,19,1017.1,1015.8,15,22.6,No,No
Albury,6.6,25.3,0,NE,44,SE,SE,7,26,1020.5,1017.3,14,25.3,No,No
Albury,10.8,27.9,0,SSE,28,SE,S,11,15,1025,1021.8,17.5,27,No,No
Albury,11.3,29.8,0,S,22,SE,S,6,15,1028.5,1025.3,19.2,28.9,No,No
Albury,13.5,31.8,0,SSE,28,SE,E,4,9,1029.1,1024.8,21,30.3,No,No
Albury,15.4,33.4,0,WSW,37,ESE,SSE,7,13,1025.4,1020.6,22.1,32.8,No,No
Albury,15.9,35.2,0,SW,33,SE,SW,7,11,1021,1017.2,23.3,33.8,No,No
Albury,17.1,36,0,ESE,26,SSE,SE,4,13,1021.4,1017.8,24.5,34.9,No,No
Albury,16.7,35.1,0,WSW,43,E,SW,2,28,1018.9,1014.8,24.7,34.6,No,No
Albury,18.1,32.8,0,SE,31,SE,SSE,19,17,1017.2,1013.9,23.2,31.7,No,No
Albury,13.4,35.4,0,W,46,SSE,SSW,13,11,1015.6,1011.2,21.7,32.6,No,No
Albury,17.2,36.3,0,W,35,ENE,W,6,22,1009.8,1006.5,23.9,35.4,No,No
Albury,15.3,35.1,0,W,54,SSE,S,4,13,1007,1002.6,24.1,33.4,No,No
Albury,12.1,30.5,0,SSE,30,SSE,SSE,19,9,1008,1005.9,19.5,28.6,No,No
Albury,11.4,33.5,0,N,24,S,W,9,9,1010,1007.1,21,32.7,No,No
Albury,18.6,39.7,0,NW,37,NNE,WNW,17,22,1006.8,1004.6,27.8,39,No,No
Albury,15.3,38.2,0,NW,78,SSE,WNW,4,13,1007.6,1002.3,24.7,36.4,No,Yes
Albury,19.3,21,10.6,NE,37,NE,SSE,9,9,1010.8,1009,19.7,20.8,Yes,Yes
Albury,18.3,28.3,25.8,NNW,61,NA,W,0,46,1003.7,1003.5,19.2,25.6,Yes,No
Albury,11.9,23.6,0.4,W,24,WSW,S,7,9,1020.7,1020.6,14.4,22.7,No,No
Albury,12.8,25.8,0,WNW,30,SSE,S,7,7,1024.6,1021.6,18.1,24.9,No,No
Albury,17.2,32.9,0,SE,24,S,S,4,7,1020.8,1016,22,32,No,No
Albury,21,34.5,0,N,78,SE,WNW,13,39,1012.2,1008.4,28.2,25.2,No,Yes
Albury,15.9,26.2,10.2,N,24,NE,NA,11,0,1010.7,1008.6,17.6,24.7,Yes,No
Albury,17.1,26.4,0,W,52,WNW,NW,24,24,1006.5,1002.7,18.8,25.7,No,Yes
Albury,12.8,22.3,9.4,WNW,46,WSW,WNW,6,19,1000.5,1000.9,13.5,20.7,Yes,Yes
Albury,13.2,23.9,2.4,SE,50,SSE,SE,9,24,1010.3,1009.3,15.9,23.6,Yes,No
Albury,12.3,23.6,0,E,37,SE,SE,24,22,1018.4,1016.9,16.6,22.6,No,No
Albury,10.6,27,0,WNW,39,SSE,WSW,7,9,1022,1018.9,16.8,25.5,No,No
Albury,11.4,31.5,0,W,50,S,NNW,6,17,1019.2,1014.3,20.3,29.8,No,No
Albury,12.3,27.5,0,WSW,44,SW,SW,11,20,1015.9,1014.4,19.5,26.8,No,No
Albury,10.7,26.7,0,W,37,SE,WSW,2,24,1015.1,1012.9,17.6,25.7,No,No
Albury,11.1,30.7,0,W,28,NE,W,4,13,1015.9,1012.4,18.9,28.7,No,No
Albury,13.4,31.9,0,W,39,ENE,NW,6,28,1012.3,1009,21.2,30.6,No,No
Albury,18.2,24.9,0,SW,54,WSW,SW,13,28,1006.9,1006,21,21.8,No,Yes
Albury,9.2,25.4,1.2,WNW,30,SSW,NW,6,15,1011.6,1009.2,15.7,23.4,Yes,No
Albury,14.2,27.4,0,W,52,SE,W,6,19,1008.9,1004.7,19.7,25.6,No,No
Albury,9.2,22.6,1,SW,41,WSW,SW,19,20,1016.9,1016.3,12.8,21,No,No
Albury,9,26.5,0,WSW,39,ENE,SW,4,15,1019.2,1016.1,17,26,No,No
Albury,11.8,29.6,0,SW,43,SSE,WSW,2,24,1017.6,1015,19.5,28.9,No,No
Albury,13.6,32,0,SSE,28,SSE,SSE,13,15,1018.7,1015.8,21.8,30.6,No,No
Albury,13.1,34.7,0,SSW,28,SE,S,7,19,1019.4,1015.4,22.1,32.5,No,No
Albury,14.6,38.6,0,NNW,39,SSE,NNE,9,20,1017,1012.3,23.8,36.9,No,No
Albury,14.5,40.3,0,NW,107,S,WNW,9,50,1008.9,1005.7,24.2,31.4,No,Yes
Albury,12.2,26.4,3,W,41,NW,W,11,17,1015,1014.1,16,24.9,Yes,No
Albury,11.1,29.2,0,WSW,37,SSE,WSW,2,20,1016.2,1014.2,19.1,27.7,No,No
Albury,12,31.3,0,NNW,31,SSE,ESE,7,7,1018.1,1013.7,20.8,30.4,No,No
Albury,12.7,33.7,0,NW,39,ESE,NW,6,22,1013.5,1009.6,21,32.7,No,No
Albury,15.1,36.6,0,WSW,39,ENE,SW,11,19,1010.9,1007.3,23.1,35.9,No,No
Albury,18.1,38.2,0,E,37,SE,N,11,11,1012.4,1008.8,27.2,37.5,No,No
Albury,22.9,34.6,0,NNE,63,N,NNW,31,20,1006.5,1006.3,32.1,30.4,No,Yes
Albury,18.8,28.3,9.8,SE,31,NA,NNE,0,6,1009.8,1008,20.9,27.5,Yes,No
Albury,17.1,31.3,0,N,33,SSE,NW,17,7,1014.7,1011.9,20,29.4,No,No
Albury,17.6,27.3,0,ENE,24,S,NE,11,15,1016.3,1013.9,22.1,22.7,No,No
Albury,17.8,35.9,0,SE,33,SW,WSW,6,11,1015.2,1012.6,24.4,34.1,No,No
Albury,18.7,35.9,0,SSE,31,ENE,NE,4,9,1020,1017,25.6,34.1,No,No
Albury,19.8,36.8,0,N,33,S,NE,4,15,1022,1016.7,26,35.1,No,No
Albury,21.1,33.2,0,N,44,ENE,NE,15,20,1016.8,1012,28.1,31.1,No,Yes
Albury,19.4,31.9,5,NNE,39,NW,WNW,9,9,1012.2,1008.5,23.4,30.9,Yes,Yes
Albury,18.6,29.1,12.4,W,56,S,W,6,28,1007.8,1006.2,20.6,28,Yes,No
Albury,12.2,29.7,0,W,30,SSW,SW,9,19,1014.4,1012.5,18,28,No,No
Albury,14.8,32.8,0,SW,30,ENE,NNW,11,9,1017.5,1013.6,21.3,30.6,No,No
Albury,15,35.8,0,W,46,E,NW,4,17,1014.9,1011.5,23.3,34.9,No,No
Albury,16.3,33.8,0,WNW,41,ENE,W,2,26,1014.1,1011.5,24.3,33.4,No,No
Albury,15,33,0,SSE,28,NE,NA,9,NA,1014.9,1012.7,22.8,31.8,No,No
Albury,17.4,36.4,0,N,30,SE,WNW,6,13,1018,1014.6,24.6,35.3,No,No
Albury,19.6,39.8,0,W,41,ESE,W,7,22,1017.2,1013.1,26.4,38.6,No,No
Albury,20.6,42.2,0,WSW,41,E,SW,9,15,1015.4,1011.2,27.8,41.2,No,No
Albury,21,42.2,0,NE,30,SE,NNW,11,9,1013.8,1009.1,29.1,40.9,No,No
Albury,24.5,42.4,0.2,NNW,74,S,NNW,7,33,1007.7,1003.6,29.4,41.1,No,No
Albury,22.6,28.4,0.4,SW,44,WSW,WNW,13,11,1009.8,1012,25.1,19.9,No,Yes
Albury,15.7,31.7,3,SSW,35,SSE,SSE,15,19,1016.1,1013.2,20.9,30.4,Yes,No
Albury,17.2,36.3,0,NNW,33,SE,NE,11,13,1015.6,1011.4,24.2,34.4,No,No
Albury,21.8,36.6,0,W,46,N,W,22,30,1009.6,1004.1,27.7,36,No,No
Albury,16.8,25.6,0,WNW,57,W,W,20,35,1006.9,1005.5,18,24.1,No,No
Albury,10.5,22.6,0,SW,52,W,WSW,22,30,1007.7,1007,14.4,20.5,No,No
Albury,8.7,25.2,0,W,50,W,WSW,6,30,1011.5,1009.7,15,23.8,No,No
Albury,11,32.9,0,W,48,SSE,WNW,2,19,1011.8,1008.8,18.5,30.7,No,No
Albury,15.4,37.3,0,W,56,SE,WNW,2,22,1010.7,1008.1,22.4,34.3,No,No
Albury,19.2,41.8,0,NNW,69,SE,NNW,7,31,1008.8,1003.7,26,39.1,No,No
Albury,24.7,35.4,0,WSW,43,WNW,W,20,19,1006.7,1006.5,25,34.6,No,No
Albury,14.4,33.7,0,SSW,28,SSE,WNW,6,15,1013.2,1009.7,21.5,31.7,No,No
Albury,14.3,35.8,0,WNW,35,E,WSW,6,17,1011.4,1008.1,22.8,34.7,No,No
Albury,15.1,35.9,0,WSW,39,NA,WSW,0,17,1010,1008.5,22.9,34.4,No,No
Albury,17.7,36.4,0,W,43,S,WSW,7,15,1011.4,1007.9,24.2,35.3,No,No
Albury,15.2,34.4,0,NW,35,SE,WNW,2,22,1008.5,1005.2,23.1,34.1,No,No
Albury,16,35.2,0,SSE,35,SE,NNE,2,7,1009,1007.7,23.1,33.9,No,No
Albury,18.9,36.5,0,NE,46,SSE,NW,15,9,1015.3,1012,23.5,34.8,No,No
Albury,21.7,36.3,0,NE,44,ENE,E,22,15,1014.2,1009.7,26.6,34.7,No,No
Albury,21,38.2,0,E,67,S,SSE,4,15,1014,1009.9,25.2,36.9,No,Yes
Albury,17.8,34.3,8.6,ENE,39,SSE,NE,7,9,1016.1,1011.7,22.9,32.5,Yes,No
Albury,17.9,35.6,0,E,57,SSE,ESE,15,17,1014,1008.5,24.3,34.6,No,No
Albury,23.5,32,0,NNW,44,ENE,NA,19,NA,1010.8,1006.2,26.3,31.1,No,Yes
Albury,19.2,26.1,52.2,SE,33,S,SSW,9,13,1009.9,1009.4,22.1,25,Yes,Yes
Albury,19.5,30.3,5.6,SE,43,SE,SE,20,22,1016.4,1015.7,22.6,30.1,Yes,No
Albury,20.3,33.9,0,SE,37,SE,E,19,6,1020.8,1017.5,23.2,32.6,No,No
Albury,23,34,0,NNW,37,ESE,ESE,7,11,1020.8,1017.8,25.9,33.8,No,No
Albury,22.1,35.1,0,NA,NA,ENE,SW,6,11,1020.9,1017.8,26.9,33.5,No,NA
Albury,21.7,35.6,NA,SSW,46,NA,S,NA,15,1018.8,1014.7,25.2,32.9,NA,No
Albury,21.5,35,0,NA,NA,SSE,E,9,7,1015.8,1010.3,24.2,33.1,No,NA
Albury,22.5,29.1,NA,SW,24,NA,NNW,NA,11,1008.5,1007.8,23.4,26.4,NA,No
Albury,20.8,27.1,0,NE,24,E,NE,9,11,1009.9,1007.9,21.2,26.6,No,No
Albury,20.5,30.3,0,SE,41,SSE,SE,7,20,1006.8,1003.9,21.7,28.9,No,No
Albury,17.8,26.8,0,ESE,52,SSW,SE,7,28,1008.6,1008.8,19.7,26.2,No,No
Albury,17.6,29,0,SE,31,SSE,E,19,13,1014.7,1013.3,20.6,27.2,No,No
Albury,15.5,30.6,0,NA,NA,SE,SSW,6,11,1015.9,1013.8,19.4,30,No,NA
Albury,NA,31.2,NA,ESE,31,SSE,SSW,7,7,1020.4,1019.1,21,30,NA,No
Albury,16.4,30.3,0,NNE,26,E,WNW,9,9,1023.6,1019.6,20.8,29.2,No,No
Albury,15.7,31.8,0,NW,57,SE,N,7,19,1018.9,1014.3,19.6,30.9,No,No
Albury,19.6,34.7,0.6,SSW,59,SE,SE,6,24,1015.3,1011.2,23.8,27.3,No,Yes
Albury,20.2,26.4,3.6,E,46,ENE,NW,4,9,1014.6,1011.9,21.3,24.2,Yes,No
Albury,12.5,26.1,0.2,W,31,W,SSE,15,11,1017.3,1016.7,15.2,24.3,No,No
Albury,12.8,28.5,0,SE,24,SE,SE,9,11,1020.3,1018.4,17.9,26.4,No,No
Albury,15,31,0,NNW,22,ESE,ESE,2,7,1023.9,1021.3,19.5,29.3,No,No
Albury,17.2,NA,0,NA,NA,NE,E,13,9,1024.6,1020.7,20.6,29.2,No,NA
Albury,NA,26.3,NA,NE,26,SE,E,9,13,1019.4,1018.3,20.8,24.8,NA,Yes
Albury,18.2,29.3,1.4,W,39,NA,W,0,20,1016.7,1013.6,19.9,28.5,Yes,No
Albury,14.4,NA,0,NA,NA,SE,SSE,19,20,1018.5,1016.2,17.1,25.5,No,NA
Albury,11.2,28.5,NA,SSE,28,SE,ESE,9,15,1019.3,1015.4,16.6,26.5,NA,No
Albury,12.5,31.2,0,ENE,19,NA,ENE,0,4,1018.6,1014.2,17.8,28.9,No,No
Albury,15.1,NA,0,NA,NA,SE,S,7,11,1014.2,1009.8,20.1,28.6,No,No
Albury,NA,22.3,0,NE,37,NE,NE,24,17,1008.8,1006.6,20.9,20.1,No,Yes
Albury,18.8,30.3,20.6,WSW,39,W,N,9,7,1010,1009,22.3,29.4,Yes,Yes
Albury,18.3,22.9,5.8,SE,39,NW,E,15,13,1013.3,1008.8,19,21.1,Yes,Yes
Albury,18.1,25.5,66,NW,56,N,NNW,11,37,1008.7,1007.5,19.8,24.1,Yes,Yes
Albury,15.7,22.4,6.2,NW,46,WNW,WNW,20,17,1014.4,1015.9,16.3,19,Yes,No
Albury,8.8,NA,0,NA,NA,SSE,SSE,9,11,1023.7,1023,12.5,21.8,No,NA
Albury,12.3,24.4,NA,SSE,28,SE,SE,13,11,1031.4,1030.2,15.2,22.8,NA,No
Albury,10.6,25,0,NNE,20,S,W,4,4,1036.3,1033.6,14.2,24.1,No,No
Albury,11.5,25.7,0,SE,24,NA,E,0,9,1035.2,1031.4,15,23.9,No,No
Albury,12.2,26.3,0,SE,24,SSE,SSE,6,7,1030,1026,15.6,24.8,No,No
Albury,13.2,26.6,0,E,22,NA,SSW,0,11,1025.5,1022.3,16.2,26,No,No
Albury,12.5,28.6,0,ENE,46,NA,SSW,0,4,1023.8,1021,16.1,28.1,No,No
Albury,13.3,29.6,0,SSW,19,N,W,2,4,1025.6,1023.3,17.6,29.5,No,No
Albury,15.1,30.4,0,SSE,48,SE,W,2,9,1025.4,1022.2,18.9,29.7,No,No
Albury,14.9,31.4,0,W,33,SSE,WNW,4,15,1020.4,1017.3,17.7,30,No,No
Albury,16.7,31.9,0,W,35,SSE,SW,6,19,1020.2,1017.9,19.4,31.5,No,No
Albury,16.8,25.6,0,W,44,NA,WSW,0,24,1018.7,1017.7,20.2,24.7,No,No
Albury,9.1,25.3,0,WNW,30,SSE,WNW,6,13,1020.8,1018.8,13,24.1,No,No
Albury,8.3,27,0,WNW,31,S,WNW,6,19,1021.2,1018.6,12.1,26.1,No,No
Albury,10.5,28.8,0,S,22,NA,W,0,6,1022,1019.5,13.3,26.9,No,No
Albury,11.6,29.6,0,NNW,24,E,NNW,4,6,1021.8,1018,15.4,28.9,No,No
Albury,12.6,30,0,WNW,24,NA,WNW,0,11,1019.2,1016.4,15.8,29.1,No,No
Albury,15.6,30.2,0,E,20,NA,S,0,9,1019.8,1017,18.3,30,No,No
Albury,17.2,28.7,0,W,39,ENE,N,4,13,1016.4,1011.8,19.4,28.3,No,Yes
Albury,18.2,26.3,11,WNW,26,W,WNW,7,20,1015.8,1014.9,18.2,24.8,Yes,No
Albury,16.5,26.9,0.4,SSW,28,NA,WSW,0,11,1019.6,1017.6,17.5,26,No,No
Albury,13.4,26.1,0,SSE,28,SSE,NE,9,9,1021.2,1018.1,16.5,25.1,No,No
Albury,11.6,25.8,0,WNW,26,ESE,NW,2,9,1020,1017.4,14.6,25.2,No,No
Albury,10,25.1,0,SE,20,NA,S,0,6,1019.8,1017.4,15.3,24.4,No,No
Albury,12.4,24.8,0,NE,26,NA,NE,0,11,1020.7,1018.4,15.5,24.7,No,No
Albury,12.5,24.8,0,SE,20,SE,N,13,7,1022.1,1018.2,18.3,24.2,No,No
Albury,10.3,25.3,0,SE,17,SSE,ENE,2,9,1020.7,1016.3,15.5,24.6,No,No
Albury,10.6,24.7,0,NE,33,NA,ENE,0,20,1017.9,1013.3,15.7,23.8,No,Yes
Albury,15.7,23.4,3,N,30,NNE,WNW,17,9,1012.8,1010.5,19.2,23.2,Yes,Yes
Albury,13.5,23.1,3.2,NW,46,WNW,WSW,13,20,1016.7,1015.3,17.5,23,Yes,No
Albury,10.1,21.9,0,E,22,SE,SSE,4,7,1016.1,1011.3,15.7,21.2,No,No
Albury,14.1,18.6,0.2,WNW,22,NE,NE,6,11,1011.6,1009,16.7,18.3,No,Yes
Albury,14.2,18.7,7,WNW,57,NW,W,17,35,1010.1,1010.2,15.9,17.8,Yes,No
Albury,5.6,17.4,0,SW,41,W,SW,19,24,1018.1,1017.3,11,16,No,No
Albury,4.6,19.9,0,SW,19,SSW,W,4,11,1023.8,1021.1,10.1,19.5,No,No
Albury,5.1,21.9,0,SSE,19,E,SSW,9,7,1023.6,1020.1,12.5,21.6,No,No
Albury,6.1,23.5,0,SE,17,NA,S,0,6,1022.6,1020.7,13.3,22.4,No,No
Albury,7.7,24.7,0,SSE,19,S,SSE,6,11,1026.5,1023,13.6,24.1,No,No
Albury,8.5,25.4,0,ESE,17,ENE,SSE,7,11,1027.8,1024.4,15.8,25,No,No
Albury,10.1,25.1,0,SSW,17,NA,S,0,9,1027.1,1023.2,16.8,24.6,No,No
Albury,11.2,25.9,0,ESE,17,NA,SSE,0,9,1025.7,1021.9,14.6,25.6,No,No
Albury,11.8,25.2,0,ENE,26,SSE,E,2,13,1024.6,1020.1,16.4,24.3,No,No
Albury,12.3,27.5,0,NW,20,ENE,SSW,6,7,1022.8,1019.5,18.5,26.4,No,No
Albury,11.4,27.3,0,WSW,17,NA,SSW,0,9,1023.6,1019.4,17.8,26.4,No,No
Albury,11.3,29,0,NNW,35,ESE,NNW,7,15,1020.5,1014,15.4,27.9,No,Yes
Albury,15.4,19.8,3.6,NNW,46,NNE,NNW,11,28,1013.4,1008.7,17.1,18.6,Yes,Yes
Albury,10.8,18.5,17,W,37,WSW,W,11,20,1016.2,1017.6,14.4,18.4,Yes,No
Albury,5.1,17.9,0,SSE,15,E,S,4,9,1026.5,1023,10.4,16.9,No,No
Albury,7.1,16.1,0,ENE,17,NA,ENE,0,7,1020.9,1018,9.7,15.9,No,Yes
Albury,9.7,17.3,1.6,NW,30,NE,WNW,6,17,1022,1019.6,12.4,16.9,Yes,No
Albury,10.5,17.7,0.4,W,28,WSW,WSW,7,11,1021.9,1020.4,14.3,17,No,No
Albury,5.6,19.1,0,ESE,13,NA,ESE,0,2,1026.8,1024.4,9.4,19,No,No
Albury,5.9,21.1,0.2,N,22,NA,NE,0,9,1027.9,1024.1,11.7,20.6,No,No
Albury,4.8,20.7,0,SSW,15,NE,ESE,7,9,1026.7,1024.3,10,20.3,No,No
Albury,6.8,23,0,NNW,30,NA,NE,0,11,1027.1,1021.9,12.7,22.7,No,No
Albury,8,25.3,0.2,WNW,61,WSW,N,7,26,1017.8,1011.2,11.9,24.8,No,Yes
Albury,8.9,14.5,3,W,39,NW,W,17,22,1016.1,1015.5,9.3,14.5,Yes,No
Albury,7.1,15.3,0,W,35,NW,W,11,9,1022.3,1021.6,10.8,15.3,No,No
Albury,5.7,17.5,0,W,20,S,WNW,2,6,1024.7,1021.7,10.2,16.8,No,No
Albury,9.6,19.3,0,SSE,13,NA,NA,0,0,1023.7,1021.1,13,18.6,No,No
Albury,5.7,19.5,0,ENE,17,E,SSE,7,4,1023.4,1019.6,9.2,18.6,No,No
Albury,5,19.8,0,ENE,17,S,NE,2,9,1020.8,1015.2,8.1,19.6,No,No
Albury,3,15.6,0,WSW,43,WNW,WSW,9,20,1012.5,1014.8,10.7,13.2,No,No
Albury,1.3,14.9,0,W,28,ESE,W,7,13,1022.8,1021.5,6,13.8,No,No
Albury,1,17.1,0,W,30,NA,W,0,20,1024.1,1019.9,6.4,16.9,No,No
Albury,3.1,17.7,0.2,SE,15,E,SE,7,7,1021.2,1017.1,5.7,17.1,No,No
Albury,2.2,18.4,0,SE,13,NA,ENE,0,2,1019.9,1017.3,8.1,18.1,No,No
Albury,1.7,17.5,0,ESE,13,NA,SW,0,4,1021.6,1018.9,8.2,16.3,No,No
Albury,4.5,17,0,ESE,48,S,SSE,7,7,1021.1,1017.9,9.2,16.7,No,No
Albury,1.6,19.7,0,WNW,17,NNW,WNW,7,9,1020.9,1018.7,7.4,19.4,No,No
Albury,1.4,18.5,0,W,28,NA,NW,0,7,1024.1,1021.3,6.6,18.4,No,No
